30/05/1988,16.8,758.2,100.2,40.0,null
31/05/1988,20.4,682.9,100.6,36.0,null
01/06/1988,23.3,669.4,100.6,43.0,null
02/06/1988,25.7,754.0,100.5,34.0,null
06/06/1988,15.4,679.4,100.4,44.0,null
07/06/1988,16.1,711.0,100.7,45.0,null
08/06/1988,17.8,727.6,100.8,41.0,null
09/06/1988,20.6,761.0,100.4,37.0,null
10/06/1988,22.0,726.1,100.4,43.0,null
11/06/1988,22.6,715.4,100.3,37.0,null
12/06/1988,22.6,751.8,100.1,44.0,null
13/06/1988,27.3,702.7,99.9,35.0,null
14/06/1988,29.5,656.7,99.9,33.0,null
15/06/1988,28.7,694.4,99.9,32.0,null
16/06/1988,24.7,677.0,100.0,39.0,null
17/06/1988,24.2,714.4,99.8,41.0,null
18/06/1988,28.5,734.2,99.8,37.0,null
19/06/1988,31.1,669.0,99.6,32.0,null
20/06/1988,26.1,575.7,99.8,44.0,null
21/06/1988,24.8,726.1,100.1,45.0,null
22/06/1988,27.3,610.6,99.8,42.0,null
23/06/1988,29.4,481.7,99.6,46.0,null
24/06/1988,27.8,584.2,99.5,48.0,null
25/06/1988,25.9,684.5,100.0,40.0,null
26/06/1988,27.3,754.7,100.3,33.0,null
29/06/1988,24.5,742.6,100.1,28.0,null
30/06/1988,27.1,754.2,99.8,29.0,null
01/07/1988,29.4,747.2,99.6,29.0,null
02/07/1988,30.0,748.1,99.7,30.0,null
03/07/1988,29.1,740.6,99.6,35.0,null
06/07/1988,26.6,757.0,100.1,30.0,null
07/07/1988,28.9,746.9,100.1,32.0,null
08/07/1988,29.4,729.6,100.1,31.0,null
09/07/1988,30.3,726.2,99.8,31.0,null
10/07/1988,31.0,740.1,99.6,33.0,null
11/07/1988,27.5,756.9,100.1,31.0,null
12/07/1988,25.7,739.7,100.4,40.0,null
13/07/1988,26.5,732.9,100.2,43.0,null
15/07/1988,26.8,739.5,100.2,41.0,null
16/07/1988,30.0,717.5,100.2,39.0,null
17/07/1988,32.3,716.2,100.1,36.0,null
18/07/1988,33.1,713.7,100.0,35.0,null
19/07/1988,31.9,707.1,99.8,30.0,null
20/07/1988,32.5,705.7,100.1,35.0,null
21/07/1988,32.6,684.2,100.4,31.0,null
22/07/1988,32.9,670.1,100.1,32.0,null
23/07/1988,33.0,645.2,100.0,34.0,null
24/07/1988,32.3,687.8,100.3,37.0,null
25/07/1988,32.4,682.4,100.3,36.0,null
26/07/1988,32.7,688.9,100.0,35.0,null
27/07/1988,33.0,701.2,100.1,31.0,null
28/07/1988,31.9,710.8,100.3,31.0,null
29/07/1988,31.2,673.3,100.1,33.0,null
30/07/1988,32.1,680.2,100.0,33.0,null
31/07/1988,28.8,681.7,100.2,36.0,null
01/08/1988,28.0,690.9,99.9,35.0,null
02/08/1988,28.1,674.4,99.9,33.0,null
03/08/1988,25.8,677.2,100.3,45.0,null
04/08/1988,27.6,566.5,100.2,41.0,null
05/08/1988,26.6,667.8,99.9,39.0,null
06/08/1988,23.2,648.9,100.2,46.0,null
07/08/1988,24.4,680.0,100.2,42.0,null
08/08/1988,27.1,685.6,100.1,33.0,null
09/08/1988,28.0,671.3,99.9,32.0,null
10/08/1988,27.4,665.4,99.7,27.0,null
11/08/1988,24.8,653.5,99.8,41.0,null
12/08/1988,22.7,664.0,100.1,44.0,null
13/08/1988,22.2,666.0,100.2,42.0,null
14/08/1988,22.8,665.0,100.1,36.0,null
15/08/1988,23.0,673.3,100.1,40.0,null
16/08/1988,25.7,664.2,99.9,37.0,null
17/08/1988,27.7,656.8,99.9,31.0,null
18/08/1988,28.1,656.8,99.8,29.0,null
19/08/1988,28.8,638.5,99.5,30.0,null
20/08/1988,27.9,622.7,99.3,33.0,null
21/08/1988,26.6,626.9,99.6,34.0,null
22/08/1988,26.4,612.9,100.0,37.0,null
23/08/1988,27.8,603.0,100.2,37.0,null
24/08/1988,29.0,491.8,100.3,31.0,null
25/08/1988,29.1,410.0,100.1,35.0,null
26/08/1988,31.8,554.9,99.6,27.0,null
27/08/1988,31.9,546.2,99.5,27.0,null
28/08/1988,30.9,560.8,99.7,30.0,null
29/08/1988,30.6,569.7,99.7,31.0,null
30/08/1988,32.0,556.6,99.3,30.0,null
31/08/1988,32.0,576.0,99.4,30.0,null
01/09/1988,30.8,572.8,99.7,32.0,null
02/09/1988,30.9,564.5,100.0,32.0,null
03/09/1988,30.8,573.1,100.0,34.0,null
04/09/1988,31.7,536.0,99.9,36.0,null
05/09/1988,31.5,507.6,99.6,35.0,null
06/09/1988,30.7,515.9,99.7,32.0,null
07/09/1988,28.1,546.7,99.7,27.0,null
